acc_x,acc_y,acc_z,gry_x,gry_y,gry_z,gender,weight,height,times,timeSs_g,userInfo
"[1.4352359,2.1602528,1.2709955,-1.7171406,-4.38709,-3.6479104,-3.8587902,-3.6396809,-4.3847437,-3.7979279,-3.4511395,-7.6089907,-7.8146744,-5.3707824,-3.8603623,-3.9219925,-3.7750766,-3.8032296,-3.2146773,-2.8242242,-1.9579273,0.105543114,0.7438334,1.5212069,2.676754,1.1634815,-1.8202089,-3.656067,-3.2013168,-2.4626288,-2.441831,-3.2562733,-4.384905,-4.6858063,-7.8146744,-6.423487,-4.7936306,-4.199777,-4.2018085,-3.4248195,-2.799702,-2.6153808,-0.98791945,-1.5749145,-0.39702472,0.4607306,1.9571956,1.860923,-0.4131406,-2.5121343,-3.8636174,-3.0341372,-3.1690507,-3.4420338,-3.45531,-4.740753,-7.3255224,-7.787477,-6.2278447,-4.920701,-3.72922,-3.5013306,-3.4677875,-3.0471857,-1.7320938,-1.4313993,-0.5876099,-0.1535277,2.3027577,2.7197547,1.1238909,-1.7695631,-3.0942233,-3.3636196,-2.8622308,-3.2146995,-3.0168903,-3.8916879,-3.8804588,-5.577382,-6.4520235,-5.2814183,-4.5647907,-3.99974,-3.7401567,-3.6007702,-3.0420718,-2.4268692,-1.547883,-0.6815497,-2.1320777,0.7090515,2.0960844,2.0587137,-0.9390413,-3.8631554,-3.6087437,-2.9547045,-2.8788743,-2.9053514,-3.6266627,-3.003846,-3.2882524,-6.7743683,-6.9767075,-5.5964937,-3.8907006,-3.5205235,-3.6155415,-3.5791008,-3.0316455,-1.6254656,-1.5841532,-0.7820315,-1.1894729,1.686396,2.4484246,-0.3007098,-2.6165283,-4.440757,-4.8733926,-5.037024,-3.8389409,-3.3383129,-2.5027232,-2.3814464,-5.3695993,-5.3661237,-6.853668,-5.4969616,-3.8444588,-2.876802,-2.091635,-2.4139442,-2.967678,-2.101907,-1.1505738,-0.51577425,0.2192945,1.4235693,2.2356243,2.8909202,0.5877622,-2.3331733,-4.1788177]","[3.146524,2.9216273,2.9879637,2.73387,2.9661546,2.3187928,2.216148,1.9467398,1.137195,0.011308293,-1.3817608,-3.8133082,-1.7662226,0.75836146,1.3256081,2.805472,2.8263435,2.5060856,2.0294518,2.2328305,1.7307177,3.1086056,1.1852648,0.96350145,1.8310999,1.9949772,2.6647954,2.5386832,1.8072765,1.6400559,1.6931317,0.80737174,0.34829122,-2.1671853,-2.895334,-0.33161706,0.71194744,1.0597875,2.7038531,3.1443865,2.5949805,2.2712154,1.6612781,1.6506689,0.8605834,0.8039346,1.1998876,1.7250845,2.2304277,2.5322332,2.1346471,1.8035914,1.3290521,1.20771,-0.6755365,-1.0632199,-4.148347,-1.6338742,-0.16406795,0.57583135,1.3854767,2.3995197,2.4767413,2.2060454,1.721502,1.654245,1.3228003,1.3440847,1.9545755,2.3983493,2.4624019,2.3294835,2.1401167,1.9453655,1.877106,2.1324148,1.667709,1.0590215,0.4095828,-2.4082904,-0.3644971,0.09818334,0.7176677,1.1869197,2.6242623,2.5970366,2.2154305,2.1014369,2.0339873,1.8673471,2.7098072,2.2625933,2.4969168,2.6365523,2.2381706,1.9499948,1.7455149,1.5462071,1.246767,1.0925729,0.26698607,-0.6347412,-1.6532471,-3.7101936,-2.717956,-0.8416117,0.039833773,1.1802791,1.8221848,2.30646,2.3434033,1.9996927,2.0621037,1.4606603,1.1802802,1.8209349,2.0013027,2.1384177,2.385642,2.5968919,2.182947,2.1129403,0.85597306,0.06997773,-0.59789824,-2.136009,-2.3296013,-1.1441085,-0.29488137,0.4064502,0.5325969,1.4713068,1.5649087,0.9409394,1.2851712,1.4770386,1.6623192,1.7373688,2.2957149,1.4179056,1.4403412,1.7822437,2.140784,2.7192807,2.262731]","[2.2680693,2.6761189,1.6799606,0.9800741,-1.9453846,-1.9894397,-0.8543661,-1.8142006,-0.4659241,-1.2783246,-1.8429034,-3.6685576,0.5720083,-3.6576152,-1.9365327,-1.5949492,-0.9241341,-0.25171298,0.2290456,0.5870746,1.373273,7.730559,0.7072979,0.23903422,2.388901,2.6753902,0.23904666,-1.9010756,-1.5457062,-1.5314981,-1.128689,-0.21969195,-2.054295,-4.3983345,-3.4326465,-1.7260873,-5.040458,-1.9887445,-1.856871,-1.6065085,-0.92136544,0.06886681,1.3916508,1.7694604,4.183707,2.7750387,2.3760345,2.6189053,0.8021715,-0.83210576,-1.4877253,-1.5512741,-0.65513694,-1.0635628,0.7726817,-1.268494,-2.8803089,-1.0019083,-1.6214788,-2.2410953,-1.6561525,-0.8649887,-0.6694006,-0.72630316,0.8779154,0.6369592,2.138573,3.2084363,2.8200574,2.1397958,1.1654103,0.7413502,-0.97934914,-0.97969675,-1.1473178,-1.4896694,-1.0247911,0.0016606182,-1.7448146,-3.991178,-4.252926,-2.5223565,-2.622456,-1.3089168,-1.260936,-0.93048924,-0.86762416,-0.13577327,0.8491448,0.71938866,2.0478249,1.286936,1.9111522,1.8068705,0.7006076,-0.710781,-2.1116428,-1.0915501,-0.6460533,-0.69035757,-0.28690007,-1.08657,-2.4314322,-2.1681995,1.2893715,-1.2893484,-2.4887335,-1.8545784,-1.639171,-1.4746186,-0.94749963,0.4829957,1.49631,2.4999776,4.200905,1.1043859,2.5944624,1.4895937,0.8759829,-0.8642274,-1.5183816,-1.6513431,-1.5830443,-0.0818884,-1.1107085,-2.9348507,-2.900426,-0.31742615,-1.3953513,-1.4610827,-0.9451562,-0.82915515,-0.6974195,-1.4058744,-1.2670096,0.20501451,0.54482937,2.4987135,3.6647296,1.813578,1.9353683,2.2199671,1.82809,0.62550336,-0.71292245]","[0.7014304,0.9749933,-3.2413208,-0.9417797,-0.23788838,-3.667216,-2.2774975,-6.0780044,-6.990131,-4.533388,2.4566731,-5.549798,0.18662806,3.2561038,4.9360356,3.4085758,0.45108035,0.9642595,0.6408849,2.1100855,-0.2433338,-1.821827,4.8611083,3.31541,-3.120474,-3.8884366,-0.35398766,-0.6034476,-1.0097253,-3.7125597,-10.865425,-9.872769,-0.30024898,0.61751497,-1.8754959,6.7216816,5.0182405,4.804298,3.6885788,0.16657422,0.4994085,-0.3676885,1.6483587,-2.6659205,-1.5958941,0.904098,-0.84355253,-1.0976725,-0.20778145,-0.24139649,-0.059376102,-2.9351027,-3.2126276,-9.233595,-6.868569,0.09897762,-1.6648521,-0.97605795,3.0056314,5.3915315,3.4543033,1.9161272,1.6689187,-0.008604473,-0.47157052,1.1422831,-1.4885913,0.009704031,1.0256602,1.7128836,-0.6917961,0.13395402,-1.4977891,-3.2921448,-2.9492748,-4.003349,-10.178603,-10.011278,-3.8829212,2.0111952,3.0959349,5.9277663,5.59282,6.0545993,4.389573,3.8975122,2.098898,-0.4667185,1.3564001,-4.3592563,-1.7271953,0.61845744,2.0138133,-0.72745323,-1.5378445,1.4009234,0.73431236,-1.4046061,-2.6983314,-6.4145913,-6.6913304,0.31443852,4.510908,-1.8336953,-1.9611218,2.380856,3.4546,2.4516466,1.5029379,1.2399342,-0.9329483,-1.1113733,-0.8699245,-6.35333,1.1922867,1.0729935,2.9964511,0.64708084,-0.21174334,-1.3714274,-2.5497863,-2.9743202,-8.461426,-8.619186,-1.7754537,3.5269961,0.8273733,1.5591027,2.7267976,3.8074358,3.7030475,1.7966594,1.1935259,1.2157614,-1.0764842,-0.23835962,-2.3914676,-3.3556747,-1.969831,1.1922518,1.7152224,0.75888664,1.241121,0.76188856]","[-2.5840821,-4.557299,-3.7197852,-2.2685266,-2.4884903,0.74319607,-1.2412258,1.1804185,2.619495,-0.62009805,-2.8110797,4.556601,4.14877,6.4438252,4.424497,3.446938,6.552961,10.497737,5.6574845,5.766638,-6.5923877,-1.2205611,-1.2914739,-1.7485756,-2.039522,-3.8729553,-2.6587124,-0.28572786,-0.12685053,1.4284123,4.2276936,2.788722,-1.2928003,-0.4321086,6.1119337,2.313469,3.9731023,4.4594035,4.0421653,7.548165,7.54717,4.2738748,0.07703883,-0.37569958,-0.33862877,-1.7010677,-4.161877,-5.3499055,-5.1754074,-0.27900833,-1.0730284,1.4779099,0.31196016,3.72647,-1.0542836,0.28291786,1.6468927,5.307197,5.219878,4.602084,3.2758782,5.6401887,5.749481,5.250858,3.945945,0.10578441,0.49316022,-2.656653,-2.548652,-3.3826575,-2.4198117,-0.9285675,0.22540927,-0.24940754,-0.53839916,-0.120392814,4.502164,-0.8785115,-0.53693306,1.8971903,5.605928,4.485252,5.4218826,4.219857,3.5830388,3.4976573,2.6038218,4.7484126,1.1617086,-0.6007598,-1.7754885,-1.7254499,-3.6444569,-2.5368884,-0.5640206,-0.9378003,-0.43617523,1.3534504,0.7554483,4.3545966,1.7286962,-2.4026203,-2.6077313,0.38238418,2.5943098,2.6848748,2.5650406,2.918208,4.5942826,5.370256,4.7441716,5.0552063,-1.285278,1.138007,-3.7478502,-2.6844735,-3.6919472,-2.5824416,-2.4108756,-0.95504415,1.0168463,1.3686348,3.7418113,2.5998425,-1.9959236,-2.8826206,0.736878,1.8185109,2.9331305,3.2221744,2.0274444,2.2717903,1.937839,3.3882775,4.449612,1.7382606,1.2533733,0.59351665,-0.8145801,-2.3061035,-3.9303768,-3.4465017,-4.6155233,-0.87634724]","[2.9122913,7.7216682,11.476657,10.62827,11.055073,10.596644,9.89771,7.1154456,3.6907604,4.248498,-2.7713735,-7.3015327,-9.284018,-8.772496,-9.000419,-8.14416,-6.2101784,-5.080863,-4.453103,-2.8183403,-1.1184419,0.5061804,-0.089517936,3.8963253,8.780368,9.969547,9.107564,9.124843,9.785677,8.315691,6.55612,1.4833902,1.865565,-7.258964,-7.6272283,-8.246,-9.328192,-9.9384985,-8.703067,-6.5213003,-4.6406384,-1.273881,-1.7952107,0.1566433,-0.34084535,1.50498,5.5839715,8.439976,10.437645,9.546619,9.333724,9.532255,6.7135835,4.8815985,2.672518,-3.2819345,-7.402325,-8.416606,-9.07833,-9.203418,-9.162978,-7.999158,-6.7101626,-5.9114823,-4.0778394,-2.168432,-1.9791684,-0.063093655,3.3737912,7.2632575,9.818524,10.309852,10.024141,10.584933,9.155787,8.325255,5.190574,1.9097916,0.51773447,-6.430474,-6.2280154,-7.360106,-8.649887,-8.78885,-8.309408,-7.5510798,-6.9361477,-4.3558006,-2.7969425,-2.2405488,-1.5733095,0.311454,5.0699196,10.622371,10.164047,9.604651,9.500403,9.404026,8.522722,5.6790223,2.6397057,3.5002403,-2.7090652,-6.432341,-9.468359,-9.268693,-9.714887,-9.651828,-8.684863,-7.330732,-4.867479,-3.1163378,-2.1453063,-2.3075173,-0.09368927,4.560999,8.428143,11.226621,12.207182,11.9210005,9.632123,7.612917,5.1181955,2.8117952,2.1582916,-3.5930395,-4.8670425,-8.2042,-9.595436,-10.184747,-9.866241,-7.3489704,-6.4759045,-6.5596976,-5.4174147,-3.455717,-1.7077698,-1.2382238,-0.16018632,0.7408399,5.1589837,9.403118,10.646525,9.970386]",1,74,175,"[1.589377152702e+12,1.589377152722e+12,1.589377152763e+12,1.589377152805e+12,1.589377152847e+12,1.589377152889e+12,1.589377152931e+12,1.589377152973e+12,1.589377153015e+12,1.589377153056e+12,1.589377153097e+12,1.589377153139e+12,1.58937715318e+12,1.589377153223e+12,1.589377153263e+12,1.589377153305e+12,1.589377153348e+12,1.589377153389e+12,1.589377153431e+12,1.589377153473e+12,1.589377153522e+12,1.589377153562e+12,1.589377153603e+12,1.589377153645e+12,1.589377153687e+12,1.589377153728e+12,1.589377153769e+12,1.589377153813e+12,1.589377153852e+12,1.589377153899e+12,1.58937715394e+12,1.589377153985e+12,1.589377154026e+12,1.589377154068e+12,1.58937715411e+12,1.58937715415e+12,1.589377154193e+12,1.589377154235e+12,1.589377154279e+12,1.589377154321e+12,1.589377154362e+12,1.589377154406e+12,1.58937715445e+12,1.589377154491e+12,1.589377154534e+12,1.589377154575e+12,1.589377154618e+12,1.589377154658e+12,1.5893771547e+12,1.589377154742e+12,1.589377154783e+12,1.589377154825e+12,1.589377154864e+12,1.589377154905e+12,1.589377154946e+12,1.589377154988e+12,1.589377155029e+12,1.589377155072e+12,1.589377155112e+12,1.589377155155e+12,1.589377155196e+12,1.589377155238e+12,1.58937715528e+12,1.589377155323e+12,1.589377155368e+12,1.589377155402e+12,1.589377155442e+12,1.589377155482e+12,1.589377155524e+12,1.589377155567e+12,1.589377155608e+12,1.589377155649e+12,1.589377155692e+12,1.589377155733e+12,1.589377155775e+12,1.589377155816e+12,1.589377155857e+12,1.589377155898e+12,1.58937715594e+12,1.589377155981e+12,1.589377156023e+12,1.589377156064e+12,1.589377156106e+12,1.589377156148e+12,1.58937715619e+12,1.589377156231e+12,1.589377156272e+12,1.589377156314e+12,1.589377156356e+12,1.589377156398e+12,1.589377156438e+12,1.589377156479e+12,1.589377156521e+12,1.589377156562e+12,1.589377156603e+12,1.589377156644e+12,1.589377156686e+12,1.589377156728e+12,1.589377156769e+12,1.58937715681e+12,1.589377156851e+12,1.589377156895e+12,1.589377156937e+12,1.589377156978e+12,1.58937715702e+12,1.589377157065e+12,1.589377157107e+12,1.589377157148e+12,1.589377157189e+12,1.589377157231e+12,1.589377157271e+12,1.589377157314e+12,1.589377157356e+12,1.589377157397e+12,1.589377157438e+12,1.58937715748e+12,1.589377157521e+12,1.589377157562e+12,1.589377157602e+12,1.589377157644e+12,1.589377157687e+12,1.589377157727e+12,1.589377157769e+12,1.58937715781e+12,1.589377157852e+12,1.589377157894e+12,1.589377157936e+12,1.589377157978e+12,1.589377158019e+12,1.589377158062e+12,1.589377158105e+12,1.589377158147e+12,1.589377158189e+12,1.589377158229e+12,1.589377158269e+12,1.58937715831e+12,1.589377158353e+12,1.589377158395e+12,1.589377158436e+12,1.589377158477e+12,1.589377158519e+12,1.589377158559e+12,1.5893771586e+12,1.589377158641e+12,1.589377158686e+12]","[1.589377152722e+12,1.589377152763e+12,1.589377152805e+12,1.589377152847e+12,1.589377152889e+12,1.589377152931e+12,1.589377152973e+12,1.589377153015e+12,1.589377153056e+12,1.589377153097e+12,1.589377153139e+12,1.58937715318e+12,1.589377153223e+12,1.589377153263e+12,1.589377153305e+12,1.589377153348e+12,1.589377153389e+12,1.589377153431e+12,1.589377153473e+12,1.589377153522e+12,1.589377153562e+12,1.589377153603e+12,1.589377153645e+12,1.589377153687e+12,1.589377153728e+12,1.589377153769e+12,1.589377153813e+12,1.589377153852e+12,1.589377153899e+12,1.58937715394e+12,1.589377153985e+12,1.589377154026e+12,1.589377154068e+12,1.58937715411e+12,1.58937715415e+12,1.589377154193e+12,1.589377154235e+12,1.589377154279e+12,1.589377154321e+12,1.589377154362e+12,1.589377154406e+12,1.58937715445e+12,1.589377154491e+12,1.589377154534e+12,1.589377154575e+12,1.589377154618e+12,1.589377154658e+12,1.5893771547e+12,1.589377154742e+12,1.589377154783e+12,1.589377154825e+12,1.589377154864e+12,1.589377154905e+12,1.589377154946e+12,1.589377154988e+12,1.589377155029e+12,1.589377155072e+12,1.589377155112e+12,1.589377155155e+12,1.589377155196e+12,1.589377155238e+12,1.58937715528e+12,1.589377155323e+12,1.589377155368e+12,1.589377155402e+12,1.589377155442e+12,1.589377155482e+12,1.589377155524e+12,1.589377155567e+12,1.589377155608e+12,1.589377155649e+12,1.589377155692e+12,1.589377155733e+12,1.589377155775e+12,1.589377155816e+12,1.589377155857e+12,1.589377155898e+12,1.58937715594e+12,1.589377155981e+12,1.589377156023e+12,1.589377156064e+12,1.589377156106e+12,1.589377156148e+12,1.58937715619e+12,1.589377156231e+12,1.589377156272e+12,1.589377156314e+12,1.589377156356e+12,1.589377156398e+12,1.589377156438e+12,1.589377156479e+12,1.589377156521e+12,1.589377156562e+12,1.589377156603e+12,1.589377156644e+12,1.589377156686e+12,1.589377156728e+12,1.589377156769e+12,1.58937715681e+12,1.589377156851e+12,1.589377156895e+12,1.589377156937e+12,1.589377156978e+12,1.58937715702e+12,1.589377157065e+12,1.589377157107e+12,1.589377157148e+12,1.589377157189e+12,1.589377157231e+12,1.589377157271e+12,1.589377157314e+12,1.589377157356e+12,1.589377157397e+12,1.589377157438e+12,1.58937715748e+12,1.589377157521e+12,1.589377157562e+12,1.589377157602e+12,1.589377157644e+12,1.589377157687e+12,1.589377157727e+12,1.589377157769e+12,1.58937715781e+12,1.589377157852e+12,1.589377157894e+12,1.589377157936e+12,1.589377157978e+12,1.589377158019e+12,1.589377158062e+12,1.589377158105e+12,1.589377158147e+12,1.589377158189e+12,1.589377158229e+12,1.589377158269e+12,1.58937715831e+12,1.589377158353e+12,1.589377158395e+12,1.589377158436e+12,1.589377158477e+12,1.589377158519e+12,1.589377158559e+12,1.5893771586e+12,1.589377158641e+12,1.589377158686e+12]","{""country"":""China"",""avatarUrl"":""https://wx.qlogo.cn/mmopen/vi_32/TkutvetqnTpaBg7Z3rYt4LoiaJFw9u5vSUEYpickKhs1N1RSxUuqqZoPAziaS0foakJh5ibdxxxQXWlUtdtuAxVfug/132"",""nickName"":""Simplify"",""gender"":1.0,""language"":""zh_CN"",""city"":""Wuxi"",""province"":""Jiangsu""}"
