,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0490521810247826,-0.1372834754818557,-0.17732965800463507,0.04917798950541119,-4.313309311321234e-05,0.40609648966884143,-0.10873203322784875,-0.13046148147356718,0.14599228901627903,-0.0018679322241634821,-0.22989050653899606,-1.3793288722910315,-0.9352896251441605,1.346752276823751,-0.13950985957678164,-0.1361507833391138,-0.9440896636546938,-1.177838588780884,0.8516013014406987,-0.08538989927937557,0.21075498911866575,-0.6639979188887217,-0.5895688484693506,0.9176474136456454,-0.05383511949179631,-0.06174861717870472,-0.14739472931851605,-0.1869805751112441,0.21462311547930657,-0.006417626867428083,-0.01452455973123623,-0.12304234435608041,0.11418828548864823,-0.6839169596261678,0.23902032640986004,-0.045852901129157964
1,-0.0051019724780341225,-0.05945783768364816,-0.05839805012005541,0.051829620688480765,-0.0581176937596844,-0.005705971534195647,-0.025459886204722323,-0.0253279932249652,0.03629328112868525,-0.007557540682827632,-0.003932526497594298,-0.04667107026806062,-0.04794763895601713,0.03430335197565172,-0.03055167480660435,-0.027743725964256692,-0.038612475988855,-0.04077323985248468,0.04273413736603045,-0.022071933375474265,-0.05624698356364572,-0.04655904225888868,-0.05018819897988194,0.039048648681428745,-0.03637306104293922,-0.00660965282892762,-0.05386454210584107,-0.04630038901582126,0.05340074807901095,-0.04469983045742902,-0.025765196411999636,0.007819596426132079,-0.028933602170508534,-0.0243744790652119,0.018000426371286814,0.019313174219316984
2,-2.3415292937384248e-05,-0.04820422136547592,-0.03636974391937797,0.04736226936153771,-0.034011418973399016,-0.004451234512171137,-0.06059463149380803,-0.06943004128057963,0.05110468806686726,-0.036440896442106574,0.0007150938890149797,-0.029244441062039415,-0.02414078782512975,0.03384090920518811,-0.010724615236575174,-0.04341939160751976,-0.039232335139781284,-0.04359993259335372,0.03292187939685616,-0.020740819929181253,-0.03234839088477146,-0.04566059799276684,-0.04167013484975411,0.045407350518410376,-0.02781414107601121,0.017941230957881672,-0.06863624585428613,-0.07035998142732532,0.07809345150675437,-0.0639968422006494,-0.004351059767254978,0.00013142243968974898,0.01819065100083248,-0.02780573540313802,0.006706770450656612,0.0301290967031213
3,-0.006905449314187283,-0.13338232978919617,-0.0971384696527621,0.15000222057449558,-0.049255729851741745,0.008805773739418455,-0.07470589984197758,-0.07917444843805616,0.1295865417896791,-0.01095970000265356,-0.022884497910305526,-0.0571192087995952,-0.053976414856780286,0.09415103526697172,-0.008431779849452148,-0.0049867044259796905,-0.14333533376272223,-0.1363181190674541,0.16034961124469274,-0.04965956785768835,-0.02380020028947094,-0.12462790721940697,-0.183842229714624,0.11755361568415858,-0.04046790300728666,0.0006604040560706098,-0.14291556896399873,-0.1653766753888378,0.1486420839501192,-0.05143984397677523,0.06349292489029981,-0.045738375515044324,0.03222478021327885,0.018324214090942675,0.11940343044686157,0.024355632578184176
4,-0.01060282926439093,-0.065520597381377,-0.06655625965534374,0.059542551828511134,-0.06755235431454157,-0.005764429193227258,-0.027717845535849488,-0.027489897544493564,0.04091769835550951,-0.008591650409280761,-0.0001447336652266732,-0.05239017895363461,-0.05531137679365203,0.03648229713737936,-0.03879897788273796,-0.027003761026579014,-0.042499059542032855,-0.041343019592599214,0.0426387055038779,-0.02950024145799493,-0.061393056693220746,-0.048744699366082,-0.05024688445245935,0.04008043800224824,-0.04323657842696332,-0.0074325715742939325,-0.060441160959778466,-0.05287854091259482,0.05803052010472865,-0.0516268302248079,-0.015484126477180076,0.021089452263100373,-0.019178298090998712,-0.011471230228756995,0.03614622802370721,0.011844364186738537
5,-0.005471014098069796,-0.050814952836150944,-0.03857548756067715,0.05244497283981252,-0.03947697434400708,-0.004702178209536012,-0.0691614279441865,-0.07564464788280623,0.06097708995175915,-0.04360864563161354,-0.002070318841619894,-0.026991245057769064,-0.020704432257108017,0.033380680484032865,-0.011516481857244276,-0.04305882035871284,-0.038771831427115204,-0.03966175040221219,0.03296500024745409,-0.024224060122268624,-0.0390962516690257,-0.04242613801012682,-0.03799420022014608,0.043008461795043355,-0.029863034613981144,0.019572222397743342,-0.07589195765083806,-0.07976506668605066,0.08329805960014483,-0.07333654072428025,0.006550454857342933,-0.0010960431457285348,0.04221457407758747,-0.002549680325579149,0.012435731375217186,0.021380877109746326
6,-0.03589807794956525,-0.1630710547116506,-0.12182473209983401,0.17685261475978517,-0.06684476341983547,-0.022006103190386504,-0.09145795472027692,-0.09321062843459162,0.1647489155536198,-0.014709783472911242,-0.003392320698756328,-0.034002796694502596,-0.0378359431004921,0.08816901085151556,-0.008843445259961724,-0.044118755707558785,-0.14625037385160428,-0.1391721979820678,0.1598599821330688,-0.06712382682107669,0.008925890019637006,-0.13129892051213787,-0.20327994469137314,0.13803711854529768,-0.05379348908052195,0.02468982587105889,-0.1758024412939316,-0.19599404157588834,0.18136060465210402,-0.0696133026212469,0.13607233546321776,-0.08025129552926635,0.06609592479753192,0.0008003684317827442,0.039933569330043966,0.08887576973555047
7,-0.005422203921816214,0.09577143126608774,0.1289134686389143,-0.03594201553541336,0.16723568701920774,-0.003855669890931432,-0.12493859457977194,-0.17088324466959748,0.04671942135125384,-0.13456534105966506,-0.00884519302305585,0.11857029357132373,0.1390720165282464,-0.052830214732176146,0.13293519620597322,-0.020830663555942264,-0.01627268809181573,-0.03393110466426846,-0.022616416276138945,-0.058097223202366516,0.08981700822783725,0.06010785934549254,0.04356808719385712,-0.05285124216942877,0.08537367661157151,0.028004927399747033,-0.04124747000937046,-0.1142357097458181,0.10426222802268521,-0.06942399417081391,0.12352673059166056,-0.04715538547218434,0.24250067308515483,0.01845010748163653,0.019130518878713754,0.0035227021591126284
8,0.020393456520576066,0.09575156301021644,0.11951515800849316,-0.0707261679779495,0.13688783753831288,0.02133828923072912,0.03192028660185819,0.02986864578899592,-0.03604832932610831,0.014615306636021511,-0.009412659702896974,0.09511350393630136,0.0927954676903767,-0.042699596839529355,0.09185551669835909,0.03404554332852311,0.022044515614156206,-0.01092793345087855,0.012092662567223501,0.028414490135787777,0.15143261266255537,0.06537826721245707,0.04701150075991789,-0.04016800246588058,0.07816922418488575,0.047589497495341734,0.07847856043316392,0.0428691347755942,-0.05009537562567341,0.09435262265069458,0.10424195286996385,-0.03555349884838155,0.11762347641814679,0.027469786039708052,-0.06932752533026759,-0.04201439872499072
9,0.03912685269638942,0.04972003111316619,0.053565250066431085,-0.027820111749277187,0.057052897019674684,0.021289441205328427,0.15411175590517506,0.17938758217330725,-0.12219281426652315,0.11809477676595168,-0.015556615357619024,0.028029030246079167,0.020043456731914294,0.007816024381547774,0.0175892475699959,0.10109200844226965,0.01711326381248339,0.007164138761603524,0.05255488260515762,0.02148978992314061,0.09718911336686964,0.05600114213717217,0.016243718320936254,-0.04580232655238634,0.05077917195984766,-0.022753427000426624,0.12286535781141039,0.11001850734459846,-0.1271097453401463,0.16412114755675689,0.06869662279132072,0.021337735541532732,-0.05096126860604487,0.0013887583579180844,0.008796033037810042,-0.05041029122098787
