acc_x,acc_y,acc_z,gry_x,gry_y,gry_z,gender,weight,height,times,timeSs_g,uersInfo
"[-0.34159392,-0.33501434,-0.34326935,-0.34326935,-0.3430298,-0.32472533,-0.33262175,-0.36719817,-0.36779633,-0.3549942,-0.35152435,-0.34949034,-0.3384842,-0.34111634,-0.35427704,-0.3541565,-0.34972993,-0.35427704,-0.3439865,-0.33298033,-0.33130494,-0.35403746,-0.3447052,-0.36540222,-0.3468582,-0.3537979,-0.3496109,-0.3364502,-0.33621064,-0.34506378,-0.33872223,-0.34602052,-0.36564177,-0.34075624,-0.3742569,-0.34243163,-0.33788604,-0.35331878,-0.34829408,-0.34255219,-0.3553528,-0.34530336,-0.33992004,-0.3435089,-0.34697875,-0.35068664,-0.3551132,-0.35643005,-0.36061707,-0.35643005,-0.37521362,-0.3443466,-0.36289063,-0.33716735,-0.3384842,-0.35487518,-0.34937134,-0.3590622,-0.3569092,-0.3649246,-0.3615738,-0.36073762,-0.34984893,-0.34039766,-0.3500885,-0.36623994,-0.36791533,-0.37006837,-0.36336976,-0.35224304,-0.3570282,-0.35200348,-0.35188293,-0.35056764,-0.3439865,-0.3553528,-0.3549942,-0.34410706,-0.36265105,-0.3664795,-0.36576232,-0.35056764,-0.36217195,-0.3467392,-0.37114564,-0.34996948,-0.36348876,-0.35188293,-0.36205292,-0.3517639,-0.3636078,-0.34853363,-0.36061707,-0.35882264,-0.35726777,-0.3632492,-0.36061707,-0.36085662,-0.36576232,-0.3776062,-0.36336976,-0.36552277,-0.37377778,-0.3569092,-0.37449494,-0.35583192,-0.3701889,-0.3632492,-0.3731796,-0.35391694,-0.35654908,-0.3644455,-0.37652892,-0.36313018,-0.36707765,-0.36911163,-0.3693512,-0.37365875,-0.3624115,-0.35319978,-0.3686325,-0.36348876,-0.3685135,-0.38705748,-0.37724763,-0.37078705,-0.3673172,-0.37246245,-0.36432648,-0.35726777,-0.35798493,-0.3563095,-0.3615738,-0.3661209,-0.37772673,-0.3664795,-0.37688905,-0.36073762,-0.37975922]","[0.8857376,0.8786789,0.86659545,0.86659545,0.87509,0.89662474,0.89794004,0.8825073,0.88466036,0.88597715,0.88884735,0.8856171,0.88513947,0.89279634,0.88501894,0.87819976,0.88932645,0.8820282,0.88071287,0.88836974,0.8856171,0.88597715,0.8910019,0.87532806,0.8784393,0.87329406,0.883345,0.88597715,0.89040375,0.8803528,0.8920776,0.88310546,0.87233734,0.8916,0.8759262,0.88107145,0.89770204,0.88346404,0.8784393,0.8923172,0.8787979,0.8827469,0.88657534,0.8835846,0.88753206,0.8820282,0.87688446,0.8901642,0.8804733,0.8716202,0.8779602,0.8951889,0.8718597,0.88107145,0.8931549,0.88023376,0.8791565,0.8707825,0.88310546,0.8746109,0.8791565,0.88214874,0.8815506,0.8827469,0.87963563,0.8815506,0.86958617,0.87126005,0.87437135,0.8847809,0.8755676,0.8856171,0.87855834,0.8795166,0.8868149,0.8773621,0.8804733,0.8798752,0.8784393,0.8771225,0.87963563,0.8795166,0.8852585,0.8822678,0.8706619,0.8871735,0.8735336,0.88262635,0.8848999,0.8827469,0.87341464,0.8828659,0.8786789,0.87472993,0.87341464,0.87724304,0.8823868,0.87772065,0.8793961,0.8736542,0.88597715,0.8625275,0.8697052,0.8808319,0.86659545,0.8837036,0.8680298,0.873175,0.8717392,0.8819092,0.8742523,0.8770035,0.8770035,0.8778412,0.87401277,0.8711411,0.8697052,0.87197876,0.8771225,0.8742523,0.8738922,0.8793961,0.8722183,0.8711411,0.8809509,0.8754486,0.8848999,0.8754486,0.86850893,0.87472993,0.8828659,0.87616575,0.87329406,0.88071287,0.8741318,0.8759262,0.86300504,0.88549805,0.8601349]","[-0.10318299,-0.09947357,-0.094688416,-0.094688416,-0.10784759,-0.09959259,-0.11000214,-0.06920471,-0.09576416,-0.07722016,-0.10222473,-0.116104126,-0.10724945,-0.089064024,-0.08870544,-0.07315216,-0.10545502,-0.10378113,-0.11586456,-0.10509644,-0.08571472,-0.09696045,-0.07075958,-0.11574402,-0.093371585,-0.0958847,-0.09696045,-0.072435,-0.098277286,-0.08930359,-0.11418915,-0.095047,-0.10617371,-0.094688416,-0.10186615,-0.08284302,-0.112753294,-0.09313202,-0.0881073,-0.095047,-0.10425873,-0.091337584,-0.115026854,-0.09947357,-0.10569458,-0.09803772,-0.09361114,-0.10653229,-0.10078888,-0.0999527,-0.10677185,-0.10832672,-0.10461731,-0.097558595,-0.097558595,-0.14290313,-0.08583374,-0.11167755,-0.10617371,-0.11179657,-0.104977414,-0.11203613,-0.098516844,-0.106651306,-0.10366058,-0.11466827,-0.11191559,-0.10617371,-0.11622314,-0.11394958,-0.10258484,-0.113111876,-0.10509644,-0.09265442,-0.12519684,-0.11394958,-0.12579498,-0.110839844,-0.10940399,-0.0958847,-0.10677185,-0.1122757,-0.1210083,-0.12519684,-0.12088928,-0.113471985,-0.129982,-0.122564696,-0.12699127,-0.10102844,-0.109881595,-0.103062436,-0.13512726,-0.1184967,-0.1184967,-0.13249512,-0.11179657,-0.11335144,-0.098875426,-0.11574402,-0.13046113,-0.106292725,-0.11263428,-0.124119565,-0.119334415,-0.11550598,-0.12758942,-0.106292725,-0.12220459,-0.14529571,-0.12244415,-0.116104126,-0.11741944,-0.11060028,-0.121487424,-0.11407013,-0.1205307,-0.119213864,-0.10724945,-0.111198425,-0.112753294,-0.11670227,-0.10545502,-0.105335996,-0.11371002,-0.09157715,-0.106292725,-0.10880585,-0.10318299,-0.10844727,-0.12292328,-0.10557556,-0.107609555,-0.10102844,-0.096601866,-0.104977414,-0.09289245,-0.125914,-0.112155154]","[0.29885864,0.021530151,-0.029785156,0.03741455,-0.022460938,0.006866455,-0.041992188,-0.01878357,-0.005340576,0.031311035,-0.005340576,0.03375244,-0.023666382,-0.00289917,-0.01878357,-0.00289917,0.011749268,0.005645752,0.008102417,-0.020004272,0.006866455,0.0019836426,-0.016342163,0.022750854,-0.0077819824,-0.0016784668,-0.013900757,-0.01512146,-0.011459351,0.0129852295,-0.0077819824,0.0129852295,0.026412964,0.015426636,0.020309448,0.00076293945,-0.011459351,0.006866455,-0.02734375,0.014205933,0.004425049,0.0032043457,-0.005340576,0.014205933,-0.022460938,0.005645752,0.019088745,-0.00045776367,0.020309448,0.027633667,0.017868042,0.010543823,0.039855957,0.020309448,-0.0016784668,0.004425049,0.014205933,0.005645752,0.014205933,-0.01512146,0.004425049,-0.00045776367,0.014205933,0.011749268,0.0129852295,-0.00045776367,0.027633667,0.008102417,0.010543823,0.023971558,-0.011459351,-0.0016784668,0.011749268,-0.004135132,0.021530151,0.011749268,-0.00045776367,-0.01878357,-0.009017944,-0.023666382,0.015426636,-0.028549194,0.006866455,-0.0077819824,0.009307861,0.004425049,0.019088745,0.004425049,-0.00045776367,-0.00045776367,-0.0016784668,-0.004135132,0.008102417,0.010543823,-0.017562866,-0.010223389,-0.028549194,-0.01512146,0.0129852295,-0.01878357,-0.011459351,0.009307861,-0.026107788,-0.0016784668,-0.017562866,-0.022460938,0.006866455,-0.005340576,0.0129852295,0.020309448,-0.01512146,-0.012664795,-0.017562866,-0.022460938,-0.01878357,-0.03955078,-0.040786743,-0.045669556,-0.024902344,-0.028549194,-0.033432007,-0.006576538,-0.0077819824,-0.041992188,-0.00289917,-0.032226563,-0.016342163,-0.021224976,-0.005340576,-0.006576538,-0.011459351,-0.024902344,-0.02734375,-0.017562866,-0.021224976,0.008102417]","[-0.09291077,0.052459717,0.091552734,0.051223755,0.026809692,0.02557373,0.103759766,-0.026947021,0.058563232,-0.0049438477,0.03289795,-0.05871582,-0.028167725,-0.05871582,-0.012283325,-0.022064209,0.021896362,-0.06726074,-0.0061798096,-0.020828247,-0.051376343,0.020690918,-0.080703735,0.01701355,-0.03060913,-0.019622803,0.007247925,0.002380371,0.021896362,0.012130737,0.036575317,-0.0025024414,-0.06237793,-0.0025024414,0.008483887,-0.01838684,0.007247925,-0.026947021,0.018249512,-0.012283325,0.0035858154,-0.01838684,0.05734253,-0.051376343,0.023132324,-0.011062622,-0.06237793,-0.03794861,-0.047714233,-0.044036865,0.0035858154,-0.07948303,0.035339355,-0.044036865,-0.012283325,-0.020828247,-0.020828247,-0.051376343,-0.015945435,-0.0061798096,-0.031829834,0.002380371,-0.036712646,-0.026947021,-0.039154053,0.021896362,-0.028167725,-0.023269653,-0.008621216,-0.007385254,-0.029388428,-0.013504028,-0.0025024414,0.03413391,0.007247925,-0.017181396,-0.01838684,0.01701355,-0.020828247,0.01701355,0.009689331,-0.0037384033,-0.0025024414,-0.028167725,0.023132324,0.007247925,-0.024505615,-0.031829834,-0.0049438477,-0.012283325,0.0011444092,-0.015945435,0.018249512,0.008483887,0.04878235,0.002380371,0.030456543,0.013366699,-0.036712646,-0.020828247,-0.008621216,-0.024505615,0.009689331,-0.036712646,-0.0012969971,-0.09291077,-0.0012969971,0.018249512,-6.1035156e-05,0.026809692,-0.007385254,0.020690918,0.013366699,0.0011444092,0.05001831,0.04145813,0.036575317,0.009689331,0.042678833,-0.0025024414,0.010925293,0.0048217773,-0.08680725,-0.0037384033,-0.07948303,-0.019622803,-0.052597046,0.029251099,0.0011444092,0.010925293,0.008483887,0.04145813,0.035339355,-0.00982666,-0.00982666,0.01701355]","[-0.1244812,-0.030426025,-0.030426025,0.04286194,0.015991211,0.012329102,0.005004883,-0.0011138916,-0.018203735,0.005004883,-0.007232666,0.015991211,-0.007232666,-0.0011138916,-0.014556885,-0.029190063,-0.019439697,0.00012207031,0.005004883,-0.018203735,-0.016998291,0.006210327,0.008651733,-0.018203735,-0.002319336,0.006210327,0.009887695,0.033096313,0.01965332,-0.016998291,0.017211914,-0.009674072,0.007446289,0.017211914,0.011108398,-0.002319336,0.003768921,0.006210327,-0.0121154785,0.011108398,0.0025634766,0.014770508,-0.023101807,0.005004883,-0.0121154785,-0.0011138916,0.00012207031,-0.02798462,-0.018203735,-0.03286743,-0.04751587,-0.0011138916,-0.00843811,0.011108398,-0.007232666,-0.0035552979,0.0013275146,-0.0035552979,-0.0011138916,-0.0121154785,0.008651733,0.014770508,0.033096313,0.020889282,0.022094727,-0.02798462,-0.002319336,-0.007232666,-0.010879517,-0.002319336,-0.009674072,-0.0035552979,0.009887695,-0.013320923,0.012329102,0.009887695,0.01965332,-0.004776001,0.013549805,-0.0121154785,0.018447876,-0.024307251,-0.0035552979,-0.013320923,-0.00843811,-0.03895569,0.00012207031,-0.007232666,-0.0011138916,-0.014556885,-0.005996704,0.0013275146,-0.004776001,0.00012207031,0.0013275146,-0.007232666,-0.014556885,-0.016998291,0.018447876,0.005004883,-0.009674072,-0.005996704,-0.007232666,0.0025634766,0.008651733,-0.0011138916,0.005004883,-0.010879517,0.015991211,-0.005996704,-0.005996704,-0.0035552979,-0.007232666,0.0013275146,-0.025543213,-0.026748657,-0.018203735,0.0025634766,-0.007232666,0.009887695,-0.005996704,-0.0121154785,0.018447876,0.006210327,0.023330688,-0.004776001,0.00012207031,-0.014556885,0.012329102,0.025772095,0.033096313,0.029434204,0.025772095,0.015991211,0.04286194,0.023330688]",0,45,155,"[1.589027188162e+12,1.589027188203e+12,1.589027188221e+12,1.589027188252e+12,1.589027188297e+12,1.589027188342e+12,1.589027188388e+12,1.589027188428e+12,1.589027188472e+12,1.589027188515e+12,1.58902718856e+12,1.589027188601e+12,1.589027188642e+12,1.589027188683e+12,1.589027188726e+12,1.589027188768e+12,1.589027188811e+12,1.589027188855e+12,1.589027188896e+12,1.589027188939e+12,1.589027188983e+12,1.589027189027e+12,1.589027189071e+12,1.589027189114e+12,1.589027189158e+12,1.5890271892e+12,1.589027189245e+12,1.589027189288e+12,1.589027189331e+12,1.589027189376e+12,1.58902718942e+12,1.589027189463e+12,1.589027189505e+12,1.589027189546e+12,1.589027189591e+12,1.589027189633e+12,1.589027189676e+12,1.589027189719e+12,1.589027189762e+12,1.589027189807e+12,1.589027189851e+12,1.589027189892e+12,1.589027189935e+12,1.589027189978e+12,1.589027190021e+12,1.589027190064e+12,1.589027190105e+12,1.589027190147e+12,1.589027190191e+12,1.589027190233e+12,1.589027190276e+12,1.589027190317e+12,1.58902719036e+12,1.589027190402e+12,1.589027190444e+12,1.589027190488e+12,1.58902719053e+12,1.589027190572e+12,1.589027190616e+12,1.58902719066e+12,1.589027190705e+12,1.589027190747e+12,1.589027190789e+12,1.589027190833e+12,1.589027190875e+12,1.58902719092e+12,1.589027190966e+12,1.589027191011e+12,1.589027191053e+12,1.589027191095e+12,1.589027191137e+12,1.589027191178e+12,1.58902719122e+12,1.589027191263e+12,1.589027191305e+12,1.589027191328e+12,1.589027191371e+12,1.589027191414e+12,1.589027191456e+12,1.589027191501e+12,1.589027191542e+12,1.589027191588e+12,1.589027191631e+12,1.589027191671e+12,1.589027191715e+12,1.589027191759e+12,1.589027191804e+12,1.589027191847e+12,1.589027191891e+12,1.589027191936e+12,1.589027191979e+12,1.589027192021e+12,1.589027192066e+12,1.589027192109e+12,1.589027192152e+12,1.589027192193e+12,1.589027192236e+12,1.589027192284e+12,1.589027192326e+12,1.58902719237e+12,1.589027192416e+12,1.589027192457e+12,1.589027192501e+12,1.589027192542e+12,1.589027192587e+12,1.589027192631e+12,1.589027192674e+12,1.589027192718e+12,1.589027192761e+12,1.589027192804e+12,1.589027192849e+12,1.58902719289e+12,1.589027192935e+12,1.58902719298e+12,1.589027193022e+12,1.589027193065e+12,1.58902719311e+12,1.589027193156e+12,1.589027193199e+12,1.589027193243e+12,1.589027193287e+12,1.589027193331e+12,1.589027193374e+12,1.589027193416e+12,1.589027193458e+12,1.589027193503e+12,1.589027193547e+12,1.58902719359e+12,1.589027193634e+12,1.589027193679e+12,1.589027193721e+12,1.589027193767e+12,1.589027193811e+12,1.589027193854e+12,1.589027193898e+12,1.589027193941e+12,1.589027193987e+12,1.589027194031e+12,1.589027194074e+12]","[1.589027188252e+12,1.589027188297e+12,1.589027188342e+12,1.589027188388e+12,1.589027188428e+12,1.589027188472e+12,1.589027188515e+12,1.58902718856e+12,1.589027188601e+12,1.589027188642e+12,1.589027188683e+12,1.589027188726e+12,1.589027188768e+12,1.589027188811e+12,1.589027188855e+12,1.589027188896e+12,1.589027188939e+12,1.589027188983e+12,1.589027189027e+12,1.589027189071e+12,1.589027189114e+12,1.589027189158e+12,1.5890271892e+12,1.589027189245e+12,1.589027189288e+12,1.589027189331e+12,1.589027189376e+12,1.58902718942e+12,1.589027189463e+12,1.589027189505e+12,1.589027189546e+12,1.589027189591e+12,1.589027189633e+12,1.589027189676e+12,1.589027189719e+12,1.589027189762e+12,1.589027189807e+12,1.589027189851e+12,1.589027189892e+12,1.589027189935e+12,1.589027189978e+12,1.589027190021e+12,1.589027190064e+12,1.589027190105e+12,1.589027190147e+12,1.589027190191e+12,1.589027190233e+12,1.589027190276e+12,1.589027190317e+12,1.58902719036e+12,1.589027190402e+12,1.589027190444e+12,1.589027190488e+12,1.58902719053e+12,1.589027190572e+12,1.589027190616e+12,1.58902719066e+12,1.589027190705e+12,1.589027190747e+12,1.589027190789e+12,1.589027190833e+12,1.589027190875e+12,1.58902719092e+12,1.589027190966e+12,1.589027191011e+12,1.589027191053e+12,1.589027191095e+12,1.589027191137e+12,1.589027191178e+12,1.58902719122e+12,1.589027191263e+12,1.589027191305e+12,1.589027191328e+12,1.589027191371e+12,1.589027191414e+12,1.589027191456e+12,1.589027191501e+12,1.589027191542e+12,1.589027191588e+12,1.589027191631e+12,1.589027191671e+12,1.589027191715e+12,1.589027191759e+12,1.589027191804e+12,1.589027191847e+12,1.589027191891e+12,1.589027191936e+12,1.589027191979e+12,1.589027192021e+12,1.589027192066e+12,1.589027192109e+12,1.589027192152e+12,1.589027192193e+12,1.589027192236e+12,1.589027192284e+12,1.589027192326e+12,1.58902719237e+12,1.589027192416e+12,1.589027192457e+12,1.589027192501e+12,1.589027192542e+12,1.589027192587e+12,1.589027192631e+12,1.589027192674e+12,1.589027192718e+12,1.589027192761e+12,1.589027192804e+12,1.589027192849e+12,1.58902719289e+12,1.589027192935e+12,1.58902719298e+12,1.589027193022e+12,1.589027193065e+12,1.58902719311e+12,1.589027193156e+12,1.589027193199e+12,1.589027193243e+12,1.589027193287e+12,1.589027193331e+12,1.589027193374e+12,1.589027193416e+12,1.589027193458e+12,1.589027193503e+12,1.589027193547e+12,1.58902719359e+12,1.589027193634e+12,1.589027193679e+12,1.589027193721e+12,1.589027193767e+12,1.589027193811e+12,1.589027193854e+12,1.589027193898e+12,1.589027193941e+12,1.589027193987e+12,1.589027194031e+12,1.589027194074e+12]",
